,0,1,2,3,4,5,6,7,8,9
78,-0.0012114130917055064,-0.0018487589280516185,-0.007664561473017547,0.002541354925418634,-0.0033049552065620145,-0.0069219595289359975,0.012929724605746434,0.004008562743119878,0.003693489134668496,-0.001886422694811065
79,-0.00047096818904679546,-0.0005832329051783837,-0.0021654338900233563,0.0008278596288256255,-0.001364600040230774,-0.0022463596146605376,0.004039682636360817,0.0013881163442409892,0.0010562027430658508,-0.0003607670064011909
80,-0.0001872325375668183,-0.00022467255304325836,-0.00031196132783814913,8.379750044068482e-05,-0.0005072076012800905,-0.0003399574451424793,0.0008113202723868628,0.0005107734707713275,4.913503864209408e-06,0.0001635927816116291
81,-6.008546231556242e-05,-5.4631056851868786e-05,5.317223625043226e-05,-3.1602173542738326e-05,-0.0001222969100507322,6.74536629102441e-05,-9.334752477072462e-06,0.00012498624224655588,-0.00011143772165573458,0.00012863484296164138
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,-2.7783147445801138e-05,-2.2466697427185103e-05,-1.5444752920519574e-05,1.425646382595067e-05,-5.6831961655175154e-05,-7.346712047828922e-05,0.00021152755256349142,-6.301327917217e-06,4.8302658676918285e-05,-5.778000377421494e-05
87,5.83030146291524e-05,2.4414143303339437e-05,-6.282405797784652e-05,4.13209117487165e-05,-4.6324014458415516e-05,-7.328697231778429e-05,2.5729056545725124e-05,4.268112718996293e-06,2.754309435434887e-05,2.427115030368194e-06
88,-0.00017868775215464772,-6.898111592784409e-05,7.821038682095391e-05,-0.00022751750999548022,-0.00015511983345382828,0.0006976396072422727,0.0002226870831988667,-5.649927229146418e-05,-0.000228917502011458,-0.0001230981494692802
89,-0.0005856763022212732,-0.00032619399160418305,0.001118165293742996,0.0005943036957970377,-0.0008546074905505144,0.00046230790890723844,0.00041589290907403405,-0.00018543338493992852,-0.0008628330894369673,0.00020035823711214506
90,-0.002005622463667269,-0.00160504149845258,0.004945709322316131,-0.0008501043600670133,-0.002908785355543711,0.0029275327420830092,0.0019172330768899206,-0.0009154990726171262,-0.0026998374068421113,0.0011320765534320423
91,-0.004491055830499277,-0.004059376544865035,0.012027636519517243,-0.0028508425044153057,-0.007299283131170192,0.006266983792453835,0.005863252189662006,-0.002230553076221751,-0.0058373320819366786,0.0026284143172279825
92,-0.009828412432863998,-0.009363317150352508,0.028343215213390224,-0.00751747326782274,-0.016277083979196156,0.012875806629008023,0.015104108797897482,-0.006277629651631831,-0.012312131901323894,0.005597175963080169
93,-0.018882132466637606,-0.01726397344897693,0.05623196029512113,-0.015857553447721526,-0.03148761512279456,0.02743923476686043,0.02670868147329147,-0.011592193126661203,-0.02496878589376507,0.010246785429231365
94,-0.028136117774952084,-0.024724014376081706,0.08369351049895728,-0.021254215087314433,-0.05246454497282154,0.039539735895340905,0.047853072523017626,-0.017574386667507103,-0.03683066178866181,0.011547498493103776
95,-0.03737768386227231,-0.03194863513108428,0.11205394058008779,-0.023426793558234932,-0.08024722501692845,0.04840782489691514,0.07124798348650266,-0.021565336272781958,-0.051597694590193824,0.01724814324776184
96,-0.04779995250576615,-0.03752110172700232,0.1332158924131328,-0.021337877692836002,-0.11243447295360379,0.05000251125288109,0.10640615769446383,-0.022596455037756116,-0.061206035801303606,0.01817193556153959
97,-0.05988832017239841,-0.041990367893404386,0.14612166272982455,-0.021268635298300264,-0.1459757601051999,0.0438665750541075,0.16139915064575894,-0.0223052393143798,-0.06580930042084507,0.013749967088000789
98,-0.07162493876603153,-0.04584471790628615,0.13074320687745233,-0.013786554701028884,-0.17015046977669865,0.02385204185220944,0.2299475317842251,-0.012644024939319393,-0.0605157578687234,0.0008434143189651397
99,-0.07965702020343013,-0.050145423524571256,0.10624075370689665,-0.006099482678738376,-0.1828214261930807,-0.0022376089584080043,0.29403256341360184,-0.0017530588632277896,-0.04724369057928355,-0.016427378113230928
100,-0.0780192472872922,-0.052456272407961385,0.07040936443220913,0.0007482000811872801,-0.16909600311638653,-0.027738842676397535,0.31858132294529296,0.010200823578535696,-0.03172726387575732,-0.026520439351223418
101,-0.0699926825677155,-0.051794015482912285,0.023538719263780695,0.00807817317233148,-0.141528693049856,-0.05530795201939996,0.3164943005581865,0.024356152148943357,-0.010880084014603641,-0.029645042042590407
102,-0.05696333661478482,-0.04664237617395657,-0.017483084164375082,0.010169950733724231,-0.103053116213901,-0.062450186278563996,0.27099590137325447,0.03760676845028178,0.003725597627994414,-0.02656034905598929
103,-0.040676868263570226,-0.03535960218689365,-0.036337382976917854,0.007362029201196201,-0.06095738689303882,-0.046520799290063364,0.1929670111281609,0.04138444634948016,0.003941788114526725,-0.021611969624910264
104,-0.024623541721545503,-0.022300164171618835,-0.035230405276171654,0.004704033633873528,-0.029703524490095057,-0.025674468180494674,0.11433682499835345,0.03268363523721128,0.00455263184895409,-0.017695585106612677
105,-0.015562943034326551,-0.011612803974064145,-0.02333173460901767,-0.001817585716303556,-0.010251518064107453,-0.0005097807770008591,0.056699939841608385,0.020516444092179224,0.00023525911413449263,-0.015360355560588138
106,-0.008513680623331712,-0.005496191759855701,-0.011833525916967721,-0.0033050846409718383,-0.00495485468511091,0.006307738637330848,0.026752763431245264,0.009917658156806702,-0.0009951758562601512,-0.008782938764610537
107,-0.002939721821625418,-0.0025108863568557146,-0.005626852424484091,-0.001542504680486335,-0.0018486849615811274,0.0018215319155765347,0.01173837346787371,0.003896156461208466,0.0007238201970770938,-0.003944755365796908
108,-0.0009913110355532773,-0.0011025985091102882,-0.0021908407526669625,-0.0007768410004491775,-0.0009519938030304106,0.0007378650842851078,0.004807304824652988,0.001500844343806811,0.0003015009749660125,-0.0013882046644561937
109,-0.00016778960671748577,-0.00018512447112510242,-0.0001271332814884355,-0.00020620289719843577,-0.00023708819352223187,0.0003673838516222545,0.0003326660901524834,0.00025150570047592717,-0.00013062252826931138,6.442381346529511e-05
110,1.0003877699547646e-05,-2.9706936774682534e-05,-4.46396502811324e-05,-5.246005132142822e-06,-4.626721866961578e-05,-8.981622825339159e-05,0.00019126562349073913,1.7420531741567938e-05,4.0358806560848175e-05,-2.8349745344252405e-05
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1.0111617008643656e-05,6.276303939589426e-06,-3.0435267970292097e-05,6.073484353065399e-05,4.25226320332958e-07,-4.953407747808751e-05,-2.3363990770906377e-06,5.842968380726295e-06,5.335990558703051e-06,-4.498852584706224e-06
114,-1.7632535175760007e-05,-6.612109241783e-06,7.185334400964819e-05,4.482228613622178e-05,-2.628344204493867e-05,6.901804934102014e-06,-3.3893029956230966e-05,-1.1038741795056568e-06,-5.80600541796458e-05,2.096375453294959e-05
115,0.00011877594370334892,4.807813159453501e-05,-0.00011938742952316712,0.00011734449666949109,0.0002621055106188895,-0.00022573431319531084,-0.00013788428057800106,0.0001910292709830217,-4.473823202789699e-05,-0.00022885366922436215
116,-0.00022536848614809044,2.611445343139783e-05,-0.00044609482096784347,0.0016259380333327829,0.0015451385562590184,-0.0010964331093039933,-5.586849658675223e-05,0.00034219293220203806,-0.00044842272801812313,-0.001360793775251563
117,-0.0019469124264258728,-0.0011615144959986278,0.003412669075203106,0.005634399879318259,0.00136129346599882,-0.0009952812289562454,-0.0012967104296429035,-0.0002531224695737716,-0.004167533315713253,-0.0008627066822826923
118,-0.006676432975482951,-0.004556491387347116,0.017603142644474157,0.008555949207033384,-0.0028852408469892256,0.005006330480265078,-0.003735437055290276,-0.002990805924859305,-0.014719225654693455,0.003745869382916856
119,-0.016330462820809726,-0.013328397619964003,0.046077776776152324,0.015404765687374752,-0.008989757964511545,0.014344910538969842,-0.006063433763368486,-0.008237337286921158,-0.0355409351270763,0.011351837806810348
120,-0.030152317207748837,-0.025860786964123528,0.09055939772269743,0.02748183314718311,-0.01698579017878201,0.024638654965306313,-0.00680461641674123,-0.016704877707593217,-0.06681914941572131,0.01868032800566181
121,-0.046671671307081136,-0.04246034758831292,0.14992957549113123,0.041577869942274796,-0.0405941342527414,0.0456155806240686,-0.005454488202518539,-0.027642024600737298,-0.11056504909603516,0.033603767500301404
122,-0.06524945001513628,-0.05829414479053813,0.2154080891478238,0.057368787855049334,-0.07415575980258371,0.07580424059352939,-0.002530309629237072,-0.03943464381354832,-0.159771389373723,0.04729201604403645
123,-0.07032054870877137,-0.06460814730419916,0.269137184514061,0.07716616019886696,-0.10545617188533307,0.08416896753077047,-0.001556698060141486,-0.04841210548893641,-0.20372076435201167,0.059379602363961656
124,-0.05895315880892693,-0.051189290470281014,0.30495145557400954,0.08811869295581805,-0.1470606237492996,0.0644858904331722,0.017270032213029876,-0.060180964077231766,-0.22669458363371167,0.06640770513249437
125,-0.0332858345241401,-0.017277048254312685,0.30172062083581846,0.09777365501922096,-0.18682102164553377,0.004730536117912559,0.05434627895580957,-0.0654466929644539,-0.21973285069032364,0.06333688836937562
126,-0.019124267838620784,0.016409298373975145,0.27779230087510354,0.08608985689147619,-0.21427205709644617,-0.027780429083823995,0.09841146883473677,-0.06234661911242123,-0.1951339383170215,0.03929802789064125
127,-0.01282392377848363,0.03394260430209161,0.24010122500980402,0.059909261519196254,-0.21437119371921665,-0.04035395716232517,0.13816001426375124,-0.04659792601635021,-0.170388490200071,0.010380129328470482
128,-0.019862966733404805,0.029479773322847354,0.19523813010082164,0.011191298122862948,-0.18061098663028005,-0.01571614787903881,0.15469560542738667,-0.013966580481801626,-0.15267414561451206,-0.013599615358657726
129,-0.01617419892569345,0.04543983746779484,0.11526131666266551,-0.022016222116291825,-0.13003366382196022,0.007937546735806031,0.12874841356127337,0.02594245224393555,-0.14109463376733422,-0.026139443972455458
130,-0.015167654152898887,0.053154892173775774,0.04519897819762517,-0.044261785467075605,-0.06733246416710602,0.04967591949237938,0.08249208858118667,0.05554337808533742,-0.12915397773806445,-0.04755246565656344
131,-0.01962540714499008,0.05382506643009283,0.011097609896724842,-0.06410332118945025,0.0031063413601317286,0.1118422308565596,0.018609585509382784,0.0654776266824717,-0.12564397283558848,-0.07704158881540228
132,-0.037171116466449376,0.04015959464130664,0.0020488438592979816,-0.08336432202426251,0.05159270370168827,0.18854863190792298,-0.029586907962422658,0.05694730313484837,-0.11629257244946475,-0.0984622700374387
133,-0.052107332036998084,0.01894836539999065,0.007943419804987618,-0.08910134873459216,0.05863280509456102,0.2335110083288381,-0.042796300204140006,0.03961900872723604,-0.10458373083092216,-0.0944684502461777
134,-0.0505705105227634,0.004359211021556095,0.01426298454252365,-0.0760046064862835,0.046018423029308315,0.21555829742158164,-0.03763351204208581,0.021315345550859465,-0.08481673931715458,-0.07178548537995863
135,-0.04006518391988859,-0.0038158700206658335,0.01646906089457152,-0.05560231934058133,0.022379649997115985,0.16591667438799704,-0.027128676150731633,0.01022728594212811,-0.060315499983962705,-0.0412389118744271
136,-0.019045755601228346,-0.003399648323003243,0.007797338448880904,-0.025573821601414658,0.0066347413599812145,0.07838279213688093,-0.012412857337821513,0.004768510483288036,-0.02675517985982737,-0.016375479245534404
137,-0.005635381049569108,-0.001597576976679761,0.0032708605862232626,-0.007365231179966598,-0.0007004228309864457,0.023094819131823513,-0.003322145278519921,0.0010465734688065759,-0.006947447214801061,-0.003368916155075075
138,-0.00097542269133934,-0.0003460516781563108,0.0006263851569509277,-0.0013010929285852595,-0.0004693632765950921,0.004054063397294884,-0.0008169987824927124,0.00019105830759521918,-0.0005134538927315135,-0.0006734615130657171
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,-4.378945113908154e-05,3.0289234626660705e-05,5.749693389931992e-05,-1.2113791970656763e-05,-9.076194156319427e-05,-1.659717312323249e-05,0.0001483111925237695,-2.6492492018633663e-06,-6.869644022972987e-05,7.557834378033739e-07
143,0.0001577166074070055,0.0002504123229344824,-0.0006860802797000289,0.0013136270689206432,0.0009029982956815306,-0.0010106301805943504,-0.00043600343713148955,0.00027790187826750386,-0.0002549363059713363,-0.0005814818832256326
144,-0.00011313209467573952,0.00028422279420625923,-0.00431634426948956,0.013266618504740995,0.007996662741194743,-0.011002226835194272,-4.261715757621228e-05,0.001412966544063692,-0.0011646691507597277,-0.006348040528834119
145,-0.003199595810202313,-0.0015335711393163437,0.0008928952359768868,0.03502237055505342,0.015558517253534222,-0.022205835844869175,-0.0041293130714243976,0.0015350508006440164,-0.009990649455354095,-0.012117015507255373
146,-0.013628744907142895,-0.009386991458765172,0.03013185334820838,0.05757598766999139,0.022502797704096637,-0.017483140566215572,-0.013545187198423271,-0.0037928340144710777,-0.036888111605864055,-0.016583842303300587
147,-0.0308451350010337,-0.02640774537082494,0.07889674113579147,0.08792205013833167,0.025362448469813913,-0.006055777199420144,-0.022328935729807573,-0.01259316510517814,-0.076435100845971,-0.01966815095196682
148,-0.053337164672528775,-0.04999506056856652,0.14166072037841598,0.13099712669536728,0.03057790311005079,0.01088837794357465,-0.029561084309965187,-0.023379911971997368,-0.12725282016460493,-0.033905031167839085
149,-0.06940140853428241,-0.0757550079625362,0.20710761402386593,0.18954489414811296,0.03139273149832986,0.017771160721669725,-0.03277212065263363,-0.03939759473949197,-0.17311093354581417,-0.05812803394501004
150,-0.07220882099944066,-0.09809466453555012,0.26923991227374416,0.2444582611159578,0.010506899497694455,0.017983274814235534,-0.033342187408282785,-0.06361531864728073,-0.1997314714356044,-0.07498074986282828
151,-0.049447330510375295,-0.10993596478506845,0.2923785816786291,0.29549133204622074,-0.038207542288313995,-0.026121405393290133,-0.031167936914627922,-0.07975433397461314,-0.1669253220213457,-0.0803494750908223
152,-0.005471311730759459,-0.09040802496788058,0.259001515426569,0.3393446959661042,-0.10147630718286418,-0.13948577547884583,0.004364324385927683,-0.0922390641991704,-0.06553364124565364,-0.09366127317786065
